ID	city	name	address	avg_score	price	type
10567	4	azNeg	wK7tE	3.7	495	1
10568	11	wQVeV	XSXo8	4.9	134	2
10569	2	gIy6p	NiEaE	4.9	124	3
10570	8	QnaiC	5gnDY	1.6	100	1
10571	17	sDK78	Fa2EI	1.6	61	3
10572	19	4jryU	nZpnl	3.5	174	3
10573	16	JNlBD	EMDHf	3.5	169	2
10574	10	H432h	ePfpw	3.2	206	2
10575	8	TVJ1r	XiT5X	3.2	49	3
10576	18	ZqcDu	wrmZO	2.7	53	2
10577	4	vU4Op	8Xh0Y	2.7	288	1
10578	9	DvaiC	qDwWL	3.6	127	1
10579	13	W4Q0N	mDnKE	3.6	445	3
10580	18	WZ1Ww	vq6BF	1.6	183	3
10581	7	E8DUI	IsRDj	1.6	109	1
10582	11	yUKB0	9NGLo	3.7	391	1
10583	19	TSEcX	QfiDG	3.7	485	2
10584	16	iOhI4	taAhX	3.3	384	1
10585	4	zlxJa	2XL9c	3.3	296	1
10586	4	6YPhO	86XFl	4.8	201	1
10587	8	C7k1w	Miyu1	4.8	462	2
10588	3	tnMpC	JzB0c	4.4	346	3
10589	7	u5Nay	VBJpz	4.4	268	3
10590	12	LYN5k	uPUrd	2.8	197	3
10591	17	wCwxd	U9vgp	2.8	465	3
10592	4	4ECfd	Fr4ks	1.9	298	1
10593	15	yMh37	XZwtm	1.9	184	2
10594	20	LEwQP	b22Y4	3.4	284	1
10595	7	dks2Z	ohGbP	3.4	434	2
10596	12	UU4CH	SBkh6	2.4	489	1
10597	11	z9qg8	DaDnG	2.4	123	1
10598	12	nxx5t	sKDED	2.3	171	1
10599	17	vRr8v	SHDmN	2.3	367	2
10600	14	u3uZx	q2Cxc	3.8	351	2
10601	20	FxcjH	ETXTj	3.8	359	2
10602	18	IfXpe	yNfVU	3.6	408	2
10603	6	9tTp7	rTkgy	3.6	51	2
10604	4	n6omD	2SRkL	1.7	423	3
10605	3	uc9q8	wA8yz	1.7	174	3
10606	17	xXhzB	Zkp0z	4.2	269	2
10607	14	n2MWt	JiAT4	4.2	99	3
10608	16	H1pPy	iO0Jj	2	390	3
10609	20	ZORvm	zqx81	2	498	1
10610	12	rw8de	j6HnA	4.8	391	3
10611	6	3xCsR	1qrXI	4.8	70	1
10612	15	aqLys	csQtm	4.2	17	1
10613	4	L64ld	W5Mii	4.2	464	1
10614	11	AjLaN	RhsIu	3.3	89	2
10615	8	9YI7v	unmNj	3.3	228	1
10616	15	lpFmR	a7Oe8	1.1	191	2
10617	17	QT11c	2e0jJ	1.1	251	2
10618	16	FT7IL	BQsKA	1.8	49	2
10619	5	I5At3	KLIw7	1.8	436	2
10620	19	YSDpb	KOXzU	1.4	257	2
10621	16	LR5ib	CZsvq	1.4	87	3
10622	15	iTkgz	hFmy0	1.3	481	2
10623	3	c5oM7	FSpzP	1.3	389	2
10624	10	0XcWT	sRnH3	3.3	287	1
10625	13	fkdF4	mQifN	3.3	38	1
10626	7	xjwgP	J3iEe	4.2	385	2
10627	14	tl4PU	kmRo1	4.2	306	3
10628	8	ipWVr	Acr1F	3.2	320	3
10629	4	VsBF4	XFSp0	3.2	116	2
10630	20	ULGRr	pMEi4	4.4	262	1
10631	1	NgmLF	d9blc	4.4	115	2
10632	4	5GOoX	KjGUu	4.7	260	1
10633	15	ev35l	YfUmM	4.7	298	1
10634	1	Dwgbq	gf2ph	1.3	379	3
10635	3	3XiHR	w4vqx	1.3	189	2
10636	13	EgRcj	qHAQj	2.3	30	2
10637	14	jVWNL	c6fUz	2.3	171	2
10638	8	AHvT9	nlXc5	3.8	452	1
10639	1	fccxJ	L2a4v	3.8	48	3
10640	1	7pqLx	hT9P1	4.5	473	2
10641	9	5myBP	i9Gtc	4.5	127	1
10642	3	AK77L	JxzAv	3.9	315	1
10643	5	EJIWS	SFu0N	3.9	379	1
10644	14	UaGkZ	cCgeo	4.2	15	3
10645	8	57aZC	jnR3s	4.2	154	1
10646	19	HHCgC	gCQjq	3.9	305	1
10647	18	CIGYi	kOVWA	3.9	324	3
10648	7	Ocpvr	2i51h	1.9	483	1
10649	17	IIYbX	k4Xrw	1.9	212	1
10650	14	gfKZw	RWY74	4.1	21	1
10651	16	V9dgZ	5KpcW	4.1	84	3
10652	4	dEwvJ	lQpV2	3.9	114	2
10653	10	pKyvq	f1aIB	3.9	477	1
10654	16	GHMLL	1jxqy	1.4	337	3
10655	19	bKBph	Anh0h	1.4	447	1
10656	20	20bc6	G1io3	4.5	43	2
10657	19	5smBr	ngR3E	4.5	151	3
10658	13	XIGSr	T7S1h	2.3	149	2
10659	11	RPH3u	QuCdR	2.3	433	1
10660	4	9QfLe	hKb5X	3.4	222	1
10661	18	VRRe2	RCUlG	3.4	400	3
10662	7	Sjgwz	mhl1t	2.3	150	2
10663	5	B9bxB	VSNc9	2.3	243	1
10664	19	HHw4a	8SmDL	3.7	148	1
10665	17	mZAPe	8KxlQ	3.7	255	1
10666	20	biOVz	AU8Wg	1.2	260	3
10667	20	zIQZ5	7QoS3	1.2	146	1
10668	14	e6kso	QpsWl	2.2	415	3
10669	4	Oz05T	MWgs9	2.2	128	3
10670	4	sPxZi	Dccmj	4.4	496	1
10671	14	wAWuL	io3T4	4.4	375	3
10672	4	1ZOPd	C74XY	3.7	227	1
10673	6	Ieecy	MuqrK	3.7	146	2
10674	2	tPonk	L64j1	1.8	299	3
10675	14	EBW9t	DVfpa	1.8	406	3
10676	8	NEDxE	f7oia	3.7	196	2
10677	10	UshBG	rzkkA	3.7	230	2
10678	20	XWtHa	RPZxQ	4	231	1
10679	10	Lw6p1	SA5iR	4	218	2
10680	19	BBtiL	ndQIJ	2.1	418	1
10681	11	9kvgi	pdlAx	2.1	423	2
10682	14	2AcUv	0hfQe	2.7	355	2
10683	8	GYXBF	W77ih	2.7	21	2
10684	4	FLprE	Q0Uc7	2.2	65	2
10685	4	nQMN5	TuA2J	2.2	354	2
10686	14	eSpcv	k7EmV	2.9	283	1
10687	3	TkH9I	lEDk8	2.9	31	2
10688	4	PV2LK	vQWzc	1.8	446	3
10689	20	nw3cq	byMOP	1.8	36	3
10690	19	cMWH2	arGB2	4	325	2
10691	5	irYTB	NLhvX	4	109	3
10692	11	AekhU	iSNOx	3.1	199	3
10693	2	fjbnc	zxDWE	3.1	133	3
10694	14	jr2HX	GerMD	2.7	336	1
10695	17	iLhxh	rbnlx	2.7	51	1
10696	16	cDyQp	SU4Jj	4.3	63	3
10697	14	lTMh0	L8XeG	4.3	230	3
10698	17	2g8iN	uB69n	2.3	206	3
10699	1	8pyGe	s0Juv	2.3	369	1
10700	6	yHOQa	uTMBC	4.1	224	3
10701	2	rSVnb	zzNKS	4.1	259	3
10702	11	876v8	9Pcj0	4	155	3
10703	12	vd5kE	RMq4j	4	12	3
10704	16	CFUig	U3SU0	1.2	481	2
10705	11	nRpSW	FvMHD	1.2	303	1
10706	4	aUuf8	NfA2I	4	329	2
10707	1	TKYGi	ABBOp	4	153	2
10708	18	qr1pj	HRvdF	4.3	10	3
10709	5	ylubO	Sw5sl	4.3	12	1
10710	4	Y6iNv	RKvTp	1.5	115	3
10711	11	Lh3C5	zWmZ4	1.5	300	3
10712	7	IBVYa	p2eaF	4.4	464	1
10713	8	wUIIj	hzeWM	4.4	328	2
10714	9	sSNxB	wlJed	3.9	360	2
10715	11	8yY5X	PIFrV	3.9	348	1
10716	15	bjIPL	IsQkV	1.3	494	2
10717	2	vtUAE	SwFRy	1.3	305	3
10718	20	lwG5L	9nG36	4.9	115	2
10719	2	VeRt4	s4jRQ	4.9	165	1
10720	12	k2cQS	0Yg4j	4.9	414	2
10721	19	HwIKH	AXDoQ	4.9	281	1
10722	10	JobR9	RxWt6	2	162	1
10723	13	08sCh	lplqO	2	393	3
10724	7	Pcz5E	5AMGj	2.3	436	2
10725	20	4xEzA	FcB9G	2.3	170	1
10726	3	JqkRc	Ta0ak	1.8	136	1
10727	18	eeItG	NP9HR	1.8	44	3
10728	8	TuutP	USPNm	3.9	455	3
10729	3	PXrNu	NNBmn	3.9	119	3
10730	6	MDNl3	hE8Ou	4.6	456	3
10731	18	jqrhb	TF9pK	4.6	74	3
10732	9	2AmaT	i20Jv	3	237	3
10733	18	Ie06I	C3ZDU	3	209	2
10734	13	dbarr	XeAII	2.1	183	2
10735	10	5SSYX	90sEm	2.1	41	1
10736	19	XEVcl	SWiJs	4.8	371	3
10737	8	suTLw	nfQuW	4.8	101	2
10738	9	yGGjt	logjk	3.2	414	1
10739	12	5xC1P	w4ajh	3.2	423	3
10740	10	I8TqG	ujDk0	1.8	303	1
10741	6	mq9EE	sh417	1.8	232	1
10742	20	PNt0v	TRidl	3.9	87	3
10743	15	M1v50	JgI8f	3.9	468	1
10744	10	zMQ4m	eqit4	4.7	419	3
10745	6	Xt9wt	gW3wr	4.7	117	3
10746	12	YHtLD	ewi5m	3.6	464	3
10747	7	T1baT	DeJgL	3.6	247	2
10748	7	UD7jd	TZmOS	3.6	210	3
10749	3	MH8jE	uznjH	3.6	360	3
10750	14	AQ7uE	HuwwT	4.2	479	3
10751	13	k9MRI	PYFq5	4.2	205	3
10752	15	JGExg	qQQgb	3.9	92	1
10753	20	ajaxe	YvvGN	3.9	307	2
10754	3	LPQ2t	yGXUU	3.3	98	3
10755	17	9GpCY	nwra7	3.3	45	3
10756	4	Woz20	q19VJ	2.9	234	3
10757	7	ZU9hR	E6tQV	2.9	281	1
10758	6	dFIIM	BZ1K8	1.2	42	2
10759	17	YIpj4	CD4N1	1.2	370	3
10760	4	jyuRP	x2dO8	2.7	214	1
10761	7	Sem2I	BmyYG	2.7	192	2
10762	6	jwUTd	DAgic	4.3	315	2
10763	5	Ejpos	vCMjk	4.3	337	3
10764	17	jkwGC	jCe1N	2.5	180	1
10765	8	9eBD1	prLGA	2.5	476	1
10766	17	p0sOL	6ZPtN	2.1	20	3
10767	5	PPOh5	cgJui	2.1	320	3
10768	5	9k08Y	H69HQ	4.7	51	1
10769	18	At8uO	iJu3F	4.7	462	1
10770	14	ppEbj	ZKRwE	3.5	118	2
10771	15	wQoD5	YVylo	3.5	441	2
10772	18	qu4wC	3TUOg	2.1	243	1
10773	4	6vEfm	RYPGE	2.1	80	2
10774	18	8eJzm	mS6xm	2.2	152	1
10775	2	o3hO5	pv0Ui	2.2	362	2
10776	2	WpgpD	59Mei	1.7	376	2
10777	2	KAK3Z	YKy10	1.7	267	2
10778	9	oIhxi	WTn7p	4	452	3
10779	18	strW3	UnyoI	4	98	3
10780	13	4Q01n	ssxia	2	489	3
10781	13	hJ0n7	O2GzY	2	349	3
10782	4	RQ1rr	Uj3Pg	4.9	320	2
10783	5	nuN4N	OD5Fu	4.9	332	3
10784	16	vnhux	pKvAR	3.9	355	3
10785	6	gL2CT	7LRHm	3.9	384	2
10786	7	asVnu	fzZ3h	2.3	252	3
10787	10	UvVTC	Ane6o	2.3	167	1
10788	20	Dpsms	zHUNM	1.5	401	1
10789	7	rItqF	r3fya	1.5	213	1
10790	12	IxNmm	ccUvS	1.1	37	3
10791	1	PEM7M	Dzqsj	1.1	249	2
10792	13	txQWh	LBRGS	3.2	314	1
10793	20	KI8wX	PeLWm	3.2	181	3
10794	15	kOyWt	iPXDB	3.7	252	3
10795	20	zfsJf	RjQzO	3.7	334	2
10796	20	QXvAJ	XNQzy	3.7	240	3
10797	11	Hkzdm	9kqeX	3.7	426	2
10798	10	EO8K1	S1ton	1.6	193	1
10799	11	mbAW0	eqDuC	1.6	402	3
10800	12	d60Iq	bYvt0	1.2	281	1
10801	15	K1eEF	HaUrl	1.2	123	2
10802	13	hxYd5	AawBj	4.5	361	3
10803	6	bqSfC	2I3zf	4.5	91	1
10804	15	Wf85r	s5K15	4.5	162	1
10805	9	2MD7P	7mCe6	4.5	398	1
10806	17	KhNen	McwFx	3.8	471	2
10807	12	3AyR7	h1aHC	3.8	338	2
10808	2	B8XcL	vjDFA	3.8	260	2
10809	5	Dw9Im	Bl0sE	3.8	48	3
10810	17	NlRRX	6GfGQ	4.2	122	1
10811	16	ZcKwL	T33V4	4.2	458	2
10812	7	pm4vd	pjMzX	4.1	491	3
10813	17	nliEM	NeW0O	4.1	441	1
10814	9	uXbmw	9GJ7H	2.8	25	1
10815	11	CX7JB	rXzVt	2.8	407	1
10816	9	cNHSx	aXqS4	3.7	298	2
10817	19	XQgVL	fEsRn	3.7	481	2
10818	6	ZIlcZ	EgdCH	4.1	343	1
10819	4	0ekhl	urXcN	4.1	395	2
10820	19	fefyX	DjRsy	2.2	197	1
10821	1	PBkWy	rSsZv	2.2	402	1
10822	17	XtdxM	0Jqqd	4.2	382	1
10823	12	gKnA1	3rfgU	4.2	124	2
10824	7	EYXL2	uus8N	3.4	70	3
10825	2	XZXQ4	PQzD2	3.4	55	2
10826	14	M9VCx	oPljt	1.6	149	2
10827	7	An3lP	016wE	1.6	308	2
10828	2	olIoV	H5WVx	1.2	177	2
10829	17	pawo5	Y0BAT	1.2	167	3
10830	19	Cc5L2	Pa4vp	2.3	129	2
10831	4	JYlTn	n645d	2.3	87	1
10832	2	e80F4	GEd0u	2.5	163	1
10833	12	fYiOM	Iox1F	2.5	55	2
10834	15	p5siJ	YniCV	3.9	233	2
10835	17	OyaCx	iD54Z	3.9	315	1
10836	2	GMwus	vTsyd	1.7	368	3
10837	13	mpAjE	xgCrj	1.7	235	3
10838	8	qT9Wm	Rw8WI	1.2	26	3
10839	12	YeYzv	f9cjv	1.2	423	1
10840	2	pTkBk	YggmC	1.5	303	2
10841	20	7ao3w	31kCa	1.5	225	2
10842	16	wesuu	iG5wf	3.3	374	3
10843	8	qYJCo	zHOgR	3.3	243	1
10844	1	9qLR4	eiPVb	2.9	280	3
10845	2	HxqnS	8Mzu8	2.9	344	1
10846	18	MrHPG	8r342	4.7	448	3
10847	14	0gHYr	IqbOc	4.7	115	1
10848	18	mFH5c	DhlkY	1.8	57	1
10849	4	NHYod	MjSVF	1.8	168	3
10850	8	zbiat	hsj4U	1.2	443	3
10851	5	Pnwf4	lqmw4	1.2	455	2
10852	18	CsCbF	AL48w	1.8	123	2
10853	5	OvgW6	0o9g5	1.8	123	2
10854	1	Z70my	JbuPi	4.8	206	3
10855	4	53B93	JTwx5	4.8	272	3
10856	12	k8pMV	DSZe9	1.5	123	3
10857	14	kx8uj	tv1Nd	1.5	118	3
10858	10	XgMkG	uWXRw	3.9	489	3
10859	17	iDoXM	AzPyi	3.9	142	3
10860	10	uNZSW	JoR1R	4.3	407	3
10861	17	xJ8NR	GNp1d	4.3	306	1
10862	14	kyq4G	i4zeX	2.1	474	2
10863	19	2Kyty	R6jH8	2.1	150	1
10864	6	OppZj	cNc7E	3.9	267	3
10865	13	e3yYo	vRnqU	3.9	279	2
10866	5	2zwbB	uuzqS	3	483	2
10867	13	Pkdcd	kjWE6	3	363	3
10868	5	QysED	5Cxv6	2.4	459	2
10869	2	3a3WX	tnVBy	2.4	155	2
10870	12	juquD	rz6hq	2.3	461	2
10871	12	ag0nq	3zfQA	2.3	170	2
10872	9	mmBk4	aqoEu	3.2	58	1
10873	5	7VVAN	aMI8V	3.2	114	3
10874	17	9tV5C	2Agbg	3.5	411	3
10875	13	PAfzz	kAhVR	3.5	238	2
10876	11	g9rPW	xdcoh	1.7	258	1
10877	1	bwMLY	Pzre2	1.7	13	2
10878	15	85xSJ	kToJS	3	30	1
10879	9	MKkKn	pN6Xt	3	430	3
10880	13	k4tzE	dAMvc	2.2	334	3
10881	2	vt3Kt	HPtwE	2.2	434	1
10882	3	O8AMq	YjWSn	2.2	443	3
10883	1	1Glez	PfuLe	2.2	217	3
10884	1	RiFNc	9I57n	3.1	204	1
10885	15	ASpxc	MVzOe	3.1	288	2
10886	10	heyvX	UsdMK	1.8	262	3
10887	14	gbL98	Za71g	1.8	295	1
10888	1	7UW2O	r9H1q	2.9	405	1
10889	4	YETo6	TVdGc	2.9	217	1
10890	6	KVmKv	4ZAVE	5	306	2
10891	20	eyAFa	lFdxU	5	331	1
10892	6	iNwIt	nkEt9	1.4	478	3
10893	6	It4sw	JHiPg	1.4	139	3
10894	15	7cgQY	gUFm5	1.2	86	2
10895	20	yNVt2	tZAcC	1.2	20	3
10896	17	fjNFv	jkyRC	4.7	114	3
10897	13	jKtSf	qpVxk	4.7	385	2
10898	17	XhHYE	ma5tQ	3.8	462	3
10899	9	BA9Ah	yhYSL	3.8	457	1
10900	10	dzs7G	xH298	3.8	246	2
10901	14	nFqT0	0U30d	3.8	277	2
10902	18	2CFKL	BAkTD	2.5	356	1
10903	3	Nf9lA	WWx1i	2.5	490	1
10904	7	DNfbu	GocM2	1.5	186	1
10905	1	Oe8Lq	8Utnf	1.5	479	2
10906	6	MoDS3	qJcy6	1.4	121	3
10907	6	tOvyg	K7CIN	1.4	482	1
10908	19	V10YD	CeIpx	4.7	258	3
10909	13	OuRLX	JVoFt	4.7	257	1
10910	17	3vAtk	pKcGf	4.8	181	2
10911	10	0V0Ro	BiFOu	4.8	439	3
10912	18	QB0oZ	bsY9n	3.7	448	1
10913	1	vOcuc	kjzRI	3.7	292	2
10914	20	eq50S	YcubU	1.9	306	3
10915	13	GAGQS	LhUQp	1.9	208	1
10916	18	BzeAM	EbViz	1.1	471	2
10917	7	vnM5O	YIKi1	1.1	314	2
10918	1	kg0Rf	NNk09	4.5	88	1
10919	18	Uhlaa	Ixefz	4.5	414	2
10920	8	NedKU	qkIfB	3.7	20	3
10921	2	G0Mf6	ny9uK	3.7	478	2
10922	17	Vb02t	E7KAp	2.5	386	1
10923	15	hf5Xy	0HOWO	2.5	455	1
10924	4	FBebC	8Q6OO	4.9	176	2
10925	4	2Ygsq	5aicg	4.9	453	3
10926	15	nRklA	4XAH6	2.5	379	3
10927	4	eW9BE	P29Tr	2.5	386	1
10928	6	DzTbH	rCBog	2.6	376	1
10929	3	MlNmH	U9jsS	2.6	147	2
10930	9	7fydN	ojSYb	3.4	33	2
10931	19	yO1Dd	7kTdi	3.4	320	2
10932	5	DTc5I	mLcbR	2	453	3
10933	14	bBmvm	VzMOZ	2	82	3
10934	7	eYF5Q	xOXlp	2.1	72	3
10935	14	5B7j8	UJTM5	2.1	464	2
10936	4	bFELb	A4anj	2.2	338	2
10937	7	xrD7B	IaEuT	2.2	258	3
10938	8	zRtl9	Xq6GY	2.3	224	3
10939	11	1fE9w	jZRYu	2.3	357	1
10940	16	pBao0	fD4cF	2.3	456	2
10941	1	U7DJJ	bURo9	2.3	39	1
10942	9	wJk8S	HCO9d	2.1	261	3
10943	16	J27Ir	y3ju4	2.1	302	3
10944	16	zK0FN	eF7jq	4.4	197	2
10945	7	Ku9st	uGUL0	4.4	138	1
10946	4	ZlFyx	GyXa4	2.8	151	1
10947	4	hr2PR	5rvqi	2.8	299	1
10948	4	dthl7	YokXL	3.4	199	1
10949	6	mjKqy	EJoZy	3.4	241	2
10950	20	Geaty	pybO7	3.1	234	2
10951	14	82QyI	chsjb	3.1	69	3
10952	9	amA93	QDk37	3.6	41	3
10953	3	2cVCV	mbzGE	3.6	267	2
10954	1	EOFNG	57Jbf	4.8	467	2
10955	4	IW2nJ	Esofp	4.8	98	1
10956	2	PojG2	DfFkx	4.3	405	1
10957	18	sKhxP	IU9bS	4.3	80	1
10958	6	3agtA	5IhDB	1.8	407	2
10959	18	AuteZ	nepOa	1.8	132	1
10960	4	8M5Ax	n5uH1	1.6	466	3
10961	7	rkdGW	rodCz	1.6	269	3
10962	8	HywRT	5wuOB	1.3	300	3
10963	5	aTFFU	7eDuU	1.3	130	1
10964	17	QsgOM	s300Q	2	161	2
10965	14	OOPXM	xzeQi	2	470	1
10966	10	rgZu3	Mf4xe	2	243	2
10967	1	gP60s	ki42D	2	289	1
10968	7	jtzA5	mAIGY	1.1	495	1
10969	17	KOK9h	vmFrB	1.1	15	3
10970	17	aWPdn	Atr0t	1.3	174	1
10971	12	Qkmbi	KjJrt	1.3	361	3
10972	12	2yYR1	qCg9u	3.6	374	1
10973	7	B9TqD	s8e3n	3.6	356	1
10974	14	ssFmU	lQroL	4.3	59	2
10975	6	hXI2u	4BpB1	4.3	44	3
10976	13	bgEZO	iQckX	4.7	111	3
10977	6	31Ty8	SFFGS	4.7	201	3
10978	20	qtWXC	a3QAn	3.9	30	2
10979	10	GIQoB	aQI8v	3.9	496	3
10980	9	HR0UA	erV7d	4.8	372	3
10981	6	lJ0fg	p7aGD	4.8	109	2
10982	3	a49U6	tL1i3	1.4	138	1
10983	12	2ErUH	Xc26m	1.4	274	3
10984	9	vBC0e	DODTa	1.7	58	3
10985	3	LeD3K	Vmr40	1.7	44	2
10986	4	RTV1z	Tzw7C	2.7	483	3
10987	9	v4gs4	PsUa4	2.7	182	1
10988	15	jKXbg	KvNcU	3	81	1
10989	6	hxAAw	vemZV	3	474	1
10990	18	PV2qX	Io7J8	3.8	45	3
10991	6	hzKOV	sDFGW	3.8	334	1
10992	18	4hVlX	o3dgG	1.8	485	2
10993	10	RkUWy	GeEbs	1.8	234	1
10994	13	oSa9S	QOeb6	2.3	77	1
10995	11	M2B0k	vq8S3	2.3	280	1
10996	8	tUyOD	lkd0j	3.9	395	1
10997	1	xpbUc	FgI4R	3.9	104	2
10998	7	blMIu	ixpOB	3.4	364	3
10999	7	lVGZF	2jqau	3.4	115	3
11000	2	CSot0	1CXkc	3.6	454	3
11001	1	iXl7v	q2mol	3.6	355	1
11002	2	pBqdz	Lu4So	1.9	494	2
11003	17	LnPUv	0RpgD	1.9	170	3
11004	11	wlQkk	cEzr1	2	488	3
11005	15	FjZQz	QRqHA	2	196	1
11006	16	4EqP1	yHSyD	2	205	1
11007	16	DYof3	X98mo	2	216	2
11008	3	OHMdT	ooysv	1.6	272	1
11009	16	ut2Wq	tVYjN	1.6	176	3
11010	19	FotaS	s5oPe	1.3	120	2
11011	10	gOCNV	RFc3P	1.3	139	3
11012	6	Hs7qT	A2Aim	2.8	182	1
11013	6	3Q6Y9	HetbL	2.8	62	2
11014	18	qcKkC	oqRAp	4.4	331	2
11015	20	ZVq3u	YUkYt	4.4	270	1
11016	5	pLpOt	NpPnR	4	339	2
11017	14	JDEtk	27cIT	4	50	3
11018	7	OFvRv	8WKWu	4.4	45	2
11019	9	t3HRU	joh9W	4.4	272	3
11020	2	85yLP	nMmOd	3.7	371	1
11021	19	WOXJC	sPmtK	3.7	403	2
11022	16	VPBsq	70vei	4.9	492	2
11023	11	z3008	NpHgx	4.9	194	2
11024	3	U1LjY	Z3TJE	3	293	2
11025	14	d26cA	xJNr7	3	343	2
11026	8	EbnDh	s95VY	3.4	418	3
11027	16	nvS65	FRA4n	3.4	305	3
11028	2	9XPV8	x3gh9	1.7	283	3
11029	1	UlsLZ	4LuKp	1.7	355	2
11030	1	DpiWp	ehknr	1.7	114	2
11031	1	zyyrH	9ZVk7	1.7	311	3
11032	12	0sJ4l	sACGw	3.1	367	2
11033	2	sdkbg	eboq3	3.1	270	1
11034	13	mA2aJ	hu1e0	2	179	2
11035	20	KT6us	dcTPY	2	312	3
11036	3	Ix0Rz	QIlQX	1.8	51	2
11037	15	Sentp	I9cuI	1.8	12	1
11038	7	X3Cax	rXhf9	1.5	124	1
11039	3	PhlSA	piUsy	1.5	105	3
11040	8	uxbUs	Gq2KS	2.6	450	1
11041	3	SEdMM	eQIsE	2.6	299	2
11042	6	Sf7sz	f3Ixe	3.4	496	3
11043	6	7dL84	zNutt	3.4	125	3
11044	9	OXJRd	e7lBw	2.7	499	3
11045	13	Dbqbt	0DmMl	2.7	472	2
11046	2	4asua	WCunE	4.6	154	2
11047	20	SUOH1	VqHq7	4.6	87	2
11048	13	0U3Xg	3Mt75	2.3	71	1
11049	2	kkybn	qiTYj	2.3	223	1
11050	9	uduDi	1TUVG	2.6	231	1
11051	14	xM0hI	kzb1g	2.6	264	2
11052	20	UIVmC	jeVOL	4.1	317	1
11053	14	GbOKT	Qg62r	4.1	381	3
11054	10	hVSZF	3znI4	2.4	195	1
11055	17	zSam5	jwoYP	2.4	167	1
11056	12	pi9bZ	DOd7V	3.2	408	3
11057	12	n8Qny	Sae2H	3.2	350	1
11058	1	7ZSGV	BbnZu	3.3	268	2
11059	10	j0NrE	Dzl88	3.3	291	2
11060	3	fHXYo	uaNXJ	4.1	104	3
11061	9	T7gb9	gEj5H	4.1	278	2
11062	2	RumYG	JjqOa	3.8	395	2
11063	10	LzXIu	bMkrT	3.8	378	2
11064	15	DZqoy	ivtvs	2.8	99	1
11065	4	G5HVo	zMxoy	2.8	409	3
11066	9	UxyVJ	k2Owx	1.1	159	3
11067	15	g1KIU	MgBLO	1.1	246	1
11068	1	jhT7j	xGPfa	4.9	49	3
11069	12	hjuhH	WEO5w	4.9	477	2
11070	12	WxIoR	z1V4E	2	209	2
11071	17	yHzPF	kIh4r	2	84	3
11072	6	dV2v1	99IuD	2.6	302	2
11073	7	V1FHz	kZ3Yb	2.6	436	1
11074	13	ZA8O3	TG0ZX	4	412	2
11075	3	55b5j	BhxpK	4	287	2
11076	9	ioOs7	YWQCf	2.4	338	3
11077	1	QPWap	Or5FG	2.4	271	3
11078	11	S9J0D	CKi1c	4.8	150	3
11079	5	okoWh	piB0A	4.8	217	1
11080	19	lQXoM	3L0tp	1.2	279	2
11081	14	9hq3S	pISwO	1.2	249	1
11082	3	lxFuQ	aSDO6	2.4	324	3
11083	3	U3Gek	SCs3B	2.4	118	3
11084	6	JFAvr	jRud8	2.6	178	1
11085	3	Ll11J	ItZGG	2.6	341	2
11086	17	jd285	KMIL2	3.8	482	2
11087	5	iAPFd	9tT3C	3.8	81	2
11088	11	20Fnb	GC9QG	2.3	404	2
11089	10	z5H82	TDyD2	2.3	72	3
11090	16	fPa1N	FZ2RL	2.5	452	1
11091	13	QhZUy	fK1zs	2.5	391	1
11092	1	pK4TL	NDMRQ	3.2	329	3
11093	3	n926v	Hs19h	3.2	348	1
11094	18	7mo1M	Tjk7D	4.9	78	3
11095	10	CtAoT	thC7T	4.9	461	3
11096	8	A3TZq	sauT0	3.6	57	3
11097	18	rQpO6	BbHkw	3.6	295	2
11098	3	zQFGI	llxlW	1.1	113	1
11099	13	l8ujt	iuEVW	1.1	102	1
11100	5	aMhnd	LD8LW	4.1	443	3
11101	20	rdNbA	X0Dd6	4.1	309	2
11102	17	PxZAO	oHdgC	3.4	281	3
11103	14	uWd3L	Kzeoq	3.4	126	3
11104	16	jV3ug	3LIxc	2.9	279	1
11105	19	v2gdV	cgkKU	2.9	100	1
11106	10	E0BLK	OGEeB	1.2	58	2
11107	2	dKvEw	Jln13	1.2	404	2
11108	16	bkD8c	CYdJD	4.7	74	2
11109	6	jeJaS	yHA6m	4.7	55	1
11110	12	RT8hb	LkvW7	1.2	495	1
11111	2	ZslAM	pML04	1.2	139	2
11112	7	Y1d6i	ByMcY	3.6	491	3
11113	19	qq7kY	PDd8G	3.6	368	1
11114	1	YsWjI	ifZWg	3.6	87	2
11115	18	QMqlV	cONvG	3.6	426	3
11116	2	Mxl6b	fH3Qe	2.4	141	2
11117	14	vaoVE	xjRI7	2.4	22	2
11118	3	wsfoR	LtV9v	2.4	153	1
11119	14	XK0xy	iRffd	2.4	247	3
11120	3	oCzez	0D1gR	4.7	131	1
11121	13	mPVRR	bJ3KO	4.7	141	2
11122	15	xhqRf	0fTg2	2.5	122	1
11123	17	FmrGI	SroN8	2.5	338	2
11124	11	i736b	ec0aP	2.3	395	3
11125	20	Boiwz	SDquY	2.3	96	2
11126	3	oUHVU	bm8o2	2.7	72	3
11127	7	BuwVU	cR3fr	2.7	30	3
11128	4	yoOGS	WjFy9	4.5	495	2
11129	7	otTCy	m27Gw	4.5	94	2
11130	13	nQNwy	9GqiM	3.5	485	1
11131	18	CdBe0	3TMI7	3.5	249	3
11132	5	KLdkB	niER7	2.8	118	3
